chemical_label,GeneSymbol,GeneID,mechanism_panel,n_interactions,n_pubmed_total,organisms,interaction_directions,example_interactions,pubmed_ids
Diethylhexyl Phthalate,PSMD6,9861,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PSMD6 mRNA,33754040
Diethylhexyl Phthalate,PSMD9,5715,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of PSMD9 gene,33872906
Diethylhexyl Phthalate,PSMG4,389362,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PSMG4 mRNA,33754040
Diethylhexyl Phthalate,PTBP1,5725,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTBP1 mRNA,36087924
Diethylhexyl Phthalate,PTBP2,58155,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTBP2 mRNA,33754040
Diethylhexyl Phthalate,PTCD1,26024,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PTCD1 mRNA,34319233
Diethylhexyl Phthalate,PTCH2,8643,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PTCH2 mRNA,34319233
Diethylhexyl Phthalate,PTCHD3,374308,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PTCHD3 mRNA,34319233
Diethylhexyl Phthalate,PTF1A,256297,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[Streptozocin co-treated with Diethylhexyl Phthalate] results in decreased expression of PTF1A mRNA,31606821
Diethylhexyl Phthalate,PTGDR,5729,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTGDR mRNA,31163220
Diethylhexyl Phthalate,PTGDR2,11251,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTGDR2 mRNA,34319233
Diethylhexyl Phthalate,PTGIS,5740,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTGIS mRNA,34319233
Diethylhexyl Phthalate,PTH,5741,Other CTD gene,1,1,Rattus norvegicus,increase / activation,Diethylhexyl Phthalate results in increased expression of PTH mRNA,30078309
Diethylhexyl Phthalate,PTH2,113091,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTH2 mRNA,34319233
Diethylhexyl Phthalate,PTHLH,5744,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PTHLH mRNA,31163220
Diethylhexyl Phthalate,PTK2,5747,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[bisphenol A co-treated with Diethylhexyl Phthalate co-treated with diethyl phthalate co-treated with diisononyl phthalate co-treated with di-n-octyl phthalate co-treated with Dibutyl Phthalate co-treated with butylbenzyl phthalate co-treated with diisodecyl phthalate] results in decreased expression of PTK2 protein,37364641
Diethylhexyl Phthalate,PTK7,5754,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PTK7 mRNA,33754040
Diethylhexyl Phthalate,PTMA,5757,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTMA mRNA,33754040
Diethylhexyl Phthalate,PTMS,5763,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTMS mRNA,33754040
Diethylhexyl Phthalate,PTOV1,53635,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PTOV1 mRNA,33754040
Diethylhexyl Phthalate,PTP4A2,8073,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTP4A2 mRNA,33754040
Diethylhexyl Phthalate,PTPA,5524,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PTPA mRNA,34319233
Diethylhexyl Phthalate,PTPN13,5783,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTPN13 mRNA,33754040
Diethylhexyl Phthalate,PTPN18,26469,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PTPN18 mRNA,33754040
Diethylhexyl Phthalate,PTPN21,11099,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PTPN21 mRNA,34319233
Diethylhexyl Phthalate,PTPRB,5787,Other CTD gene,1,1,Macaca mulatta,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTPRB mRNA,27614199
Diethylhexyl Phthalate,PTPRC,5788,Other CTD gene,1,1,Rattus norvegicus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTPRC mRNA,36005737
Diethylhexyl Phthalate,PTPRCAP,5790,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PTPRCAP mRNA,28412506
Diethylhexyl Phthalate,PTPRD,5789,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTPRD mRNA,33754040
Diethylhexyl Phthalate,PTPRE,5791,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PTPRE mRNA,33162236
Diethylhexyl Phthalate,PTPRG,5793,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTPRG mRNA,33754040
Diethylhexyl Phthalate,PTPRH,5794,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTPRH mRNA,34319233
Diethylhexyl Phthalate,PTPRJ,5795,Other CTD gene,1,1,Rattus norvegicus,increase / activation,[Diethylhexyl Phthalate co-treated with Genistein] results in increased expression of PTPRJ mRNA,32533902
Diethylhexyl Phthalate,PTPRR,5801,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTPRR mRNA,34319233
Diethylhexyl Phthalate,PTPRS,5802,Other CTD gene,1,1,Rattus norvegicus,other / unspecified,[bisphenol A co-treated with Diethylhexyl Phthalate co-treated with Dibutyl Phthalate] affects the methylation of PTPRS promoter,23359474
Diethylhexyl Phthalate,PTPRT,11122,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTPRT mRNA,31163220
Diethylhexyl Phthalate,PTPRZ1,5803,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PTPRZ1 mRNA,31163220
Diethylhexyl Phthalate,PTRHD1,391356,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PTRHD1 mRNA,33754040
Diethylhexyl Phthalate,PTS,5805,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PTS mRNA,31163220
Diethylhexyl Phthalate,PUM1,9698,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PUM1 mRNA,33754040
Diethylhexyl Phthalate,PUM3,9933,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PUM3 mRNA,33754040
Diethylhexyl Phthalate,PURB,5814,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PURB mRNA,33754040
Diethylhexyl Phthalate,PURG,29942,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PURG mRNA,31163220
Diethylhexyl Phthalate,PUS7,54517,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PUS7 mRNA,34319233
Diethylhexyl Phthalate,PVALB,5816,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PVALB mRNA,28085963
Diethylhexyl Phthalate,PVT1,5820,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PVT1 mRNA,32235866
Diethylhexyl Phthalate,PWWP2A,114825,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PWWP2A protein,31163220
Diethylhexyl Phthalate,PWWP2B,170394,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PWWP2B mRNA,31163220
Diethylhexyl Phthalate,PXDN,7837,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of PXDN gene,33872906
Diethylhexyl Phthalate,PXT1,222659,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of PXT1 mRNA,34319233
Diethylhexyl Phthalate,PYCR1,5831,Other CTD gene,1,1,Mus musculus,decrease / inhibition,[Streptozocin co-treated with Diethylhexyl Phthalate] results in decreased expression of PYCR1 mRNA,31606821
Diethylhexyl Phthalate,PYCR3,65263,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PYCR3 mRNA,28085963
Diethylhexyl Phthalate,PYCRL,420293,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PYCRL mRNA,34319233
Diethylhexyl Phthalate,PYGB,5834,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PYGB mRNA,34319233
Diethylhexyl Phthalate,PYGO1,26108,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased methylation of and results in decreased expression of PYGO1 mRNA,34120004
Diethylhexyl Phthalate,PYGO2,90780,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased methylation of and results in increased expression of PYGO2 mRNA,34120004
Diethylhexyl Phthalate,PYHIN1,149628,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of PYHIN1 mRNA,31163220
Diethylhexyl Phthalate,PZP,5858,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of PZP mRNA,31163220
Diethylhexyl Phthalate,QRICH1,54870,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of QRICH1 mRNA,33754040
Diethylhexyl Phthalate,QRICH2,84074,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of QRICH2 mRNA,34319233
Diethylhexyl Phthalate,QRSL1,55278,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of QRSL1 mRNA,31163220
Diethylhexyl Phthalate,QTMAN,79712,Other CTD gene,1,1,Homo sapiens,increase / activation,[Diethylhexyl Phthalate results in increased abundance of mono-(2-ethylhexyl)phthalate] which results in increased methylation of QTMAN gene,33872906
Diethylhexyl Phthalate,R3HDM2,22864,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of R3HDM2 mRNA,33754040
Diethylhexyl Phthalate,R3HDML,140902,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of R3HDML mRNA,33754040
Diethylhexyl Phthalate,RAB11A,8766,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of RAB11A mRNA,33754040
Diethylhexyl Phthalate,RAB11B,9230,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of RAB11B mRNA,33754040
Diethylhexyl Phthalate,RAB13,5872,Other CTD gene,1,1,Rattus norvegicus,other / unspecified,[bisphenol A co-treated with Diethylhexyl Phthalate co-treated with Dibutyl Phthalate] affects the methylation of RAB13 promoter,23359474
Diethylhexyl Phthalate,RAB1A,5861,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of RAB1A mRNA,33754040
Diethylhexyl Phthalate,RAB21,23011,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of RAB21 mRNA,33754040
Diethylhexyl Phthalate,RAB24,53917,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of RAB24 mRNA,33754040
Diethylhexyl Phthalate,RAB25,57111,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of RAB25 mRNA,31163220
Diethylhexyl Phthalate,RAB27B,5874,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of RAB27B mRNA,31163220
Diethylhexyl Phthalate,RAB2A,5862,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of RAB2A protein,31163220
Diethylhexyl Phthalate,RAB32,10981,Other CTD gene,1,1,Homo sapiens,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of RAB32 protein,31163220
Diethylhexyl Phthalate,RAB3C,115827,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of RAB3C mRNA,34319233
Diethylhexyl Phthalate,RAB43,339122,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of RAB43 mRNA,31163220
Diethylhexyl Phthalate,RAB5A,5868,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of RAB5A mRNA,33754040
Diethylhexyl Phthalate,RAB5B,5869,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of RAB5B mRNA,34319233
Diethylhexyl Phthalate,RAB6A,5870,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of RAB6A mRNA,33754040
Diethylhexyl Phthalate,RAB8A,4218,Other CTD gene,1,1,Rattus norvegicus,decrease / inhibition,[INS1 protein co-treated with Diethylhexyl Phthalate] results in decreased expression of RAB8A protein,28526321
Diethylhexyl Phthalate,RABAC1,10567,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of RABAC1 mRNA,33754040
Diethylhexyl Phthalate,RABEP1,9135,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of RABEP1 mRNA,33754040
Diethylhexyl Phthalate,RABGAP1,23637,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of RABGAP1 mRNA,33754040
Diethylhexyl Phthalate,RAC2,5880,Other CTD gene,1,1,Homo sapiens,increase / activation,Diethylhexyl Phthalate results in increased expression of RAC2 mRNA,31163220
Diethylhexyl Phthalate,RACGAP1,29127,Other CTD gene,1,1,Rattus norvegicus,increase / activation,Diethylhexyl Phthalate results in increased expression of RACGAP1 mRNA,33789034
Diethylhexyl Phthalate,RACK1,10399,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of RACK1 mRNA,33754040
Diethylhexyl Phthalate,RAD21L,668929,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of RAD21L mRNA,33754040
Diethylhexyl Phthalate,RAD54L,8438,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of RAD54L mRNA,36423848
Diethylhexyl Phthalate,RADIL,55698,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of RADIL mRNA,34319233
Diethylhexyl Phthalate,RAF1,5894,Other CTD gene,1,1,Rattus norvegicus,increase / activation,Diethylhexyl Phthalate results in increased expression of RAF1 protein,28065941
Diethylhexyl Phthalate,RAI1,10743,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased methylation of RAI1 gene,32864567
Diethylhexyl Phthalate,RALB,5899,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of RALB mRNA,34319233
Diethylhexyl Phthalate,RALGDS,5900,Other CTD gene,1,1,Mus musculus,other / unspecified,[diethyl phthalate co-treated with Diethylhexyl Phthalate co-treated with diisononyl phthalate co-treated with Dibutyl Phthalate co-treated with diisobutyl phthalate co-treated with butylbenzyl phthalate] affects the expression of RALGDS mRNA,39150890
Diethylhexyl Phthalate,RALY,22913,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of RALY mRNA,33754040
Diethylhexyl Phthalate,RALYL,138046,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of RALYL mRNA,28085963
Diethylhexyl Phthalate,RANBP1,5902,Other CTD gene,1,1,Mus musculus,increase / activation,Diethylhexyl Phthalate results in increased expression of RANBP1 mRNA,33754040
Diethylhexyl Phthalate,RANBP2,5903,Other CTD gene,1,1,Mus musculus,decrease / inhibition,Diethylhexyl Phthalate results in decreased expression of RANBP2 mRNA,33754040
Diethylhexyl Phthalate,RANBP3L,202151,Other CTD gene,1,1,Rattus norvegicus,other / unspecified,[bisphenol A co-treated with Diethylhexyl Phthalate co-treated with Dibutyl Phthalate] affects the methylation of RANBP3L promoter,23359474
