ChemicalName,ChemicalID,CasRN,DiseaseName,DiseaseID,DirectEvidence,InferenceGeneSymbol,InferenceScore,OmimIDs,PubMedIDs,metabolic_relevance_flag
Diethylhexyl Phthalate,D004051,117-81-7,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,MESH:D054218,,STAT1,9.28,,23471820,False
Diethylhexyl Phthalate,D004051,117-81-7,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,MESH:D054218,,STAT5B,9.28,,29200404,False
Diethylhexyl Phthalate,D004051,117-81-7,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,MESH:D054218,,TLX1,9.28,,20972433,False
Diethylhexyl Phthalate,D004051,117-81-7,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,MESH:D054218,,TYK2,9.28,,23471820,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,marker/mechanism,,,,27177253,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,ACE,8.00,,17114810,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,AGT,8.00,,8513325,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,ALKBH5,8.00,,34995009,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,ANXA5,8.00,,19837457,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,ARHGAP45,8.00,,26095815,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,CEBPA,8.00,,34398343,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,CMKLR1,8.00,,34398343,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,CP,8.00,,18679377,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,DDAH2,8.00,,22285683,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,EDN1,8.00,,25230003,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,EPHX1,8.00,,11283205|12173035,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,FLT1,8.00,,18679377|28628106|39732411,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,HMOX1,8.00,,22197494,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,INHBA,8.00,,17332518,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,PPARG,8.00,,34995009,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,RARRES2,8.00,,34398343,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,SCNN1A,8.00,,16555725,False
Diethylhexyl Phthalate,D004051,117-81-7,Pre-Eclampsia,MESH:D011225,,SERPINE1,8.00,,18679377,False
Diethylhexyl Phthalate,D004051,117-81-7,Preeclampsia Eclampsia 4,MESH:C563724,,STOX1,4.28,609404,,False
Diethylhexyl Phthalate,D004051,117-81-7,Pregnancy Complications,MESH:D011248,,FAAH,3.39,,16886060,False
Diethylhexyl Phthalate,D004051,117-81-7,Pregnancy Complications,MESH:D011248,,HSD11B2,3.39,,11932298,False
Diethylhexyl Phthalate,D004051,117-81-7,Pregnancy Complications,MESH:D011248,,JAK2,3.39,,19636672,False
Diethylhexyl Phthalate,D004051,117-81-7,"Pregnancy Complications, Cardiovascular",MESH:D011249,,FAS,4.07,,10716473,True
Diethylhexyl Phthalate,D004051,117-81-7,"Pregnancy Complications, Cardiovascular",MESH:D011249,,IL6,4.07,,10716473,True
Diethylhexyl Phthalate,D004051,117-81-7,"Pregnancy Complications, Cardiovascular",MESH:D011249,,PRL,4.07,,18926768,True
Diethylhexyl Phthalate,D004051,117-81-7,"Pregnancy Complications, Cardiovascular",MESH:D011249,,TNF,4.07,,10716473,True
Diethylhexyl Phthalate,D004051,117-81-7,"PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 2",OMIM:614390,,F2,3.58,614390,,False
Diethylhexyl Phthalate,D004051,117-81-7,"PREGNANCY LOSS, RECURRENT, SUSCEPTIBILITY TO, 3",OMIM:614391,,ANXA5,3.67,614391,,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Birth,MESH:D047928,marker/mechanism,,,,24503621|24934852|27352406|32259265,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Birth,MESH:D047928,,CAT,2.38,,26055944,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Birth,MESH:D047928,,CSF2,2.38,,23982189,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Birth,MESH:D047928,,EDN1,2.38,,25230003,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Birth,MESH:D047928,,IL13,2.38,,23982189,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Birth,MESH:D047928,,IL4,2.38,,23982189|26055944,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Birth,MESH:D047928,,IL6,2.38,,26055944,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Birth,MESH:D047928,,LTF,2.38,,16640825,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Birth,MESH:D047928,,MBL2,2.38,,16912583,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Birth,MESH:D047928,,MMP9,2.38,,24429678,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Birth,MESH:D047928,,OGG1,2.38,,29709520,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Birth,MESH:D047928,,PTGS2,2.38,,26055944|27748297,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Birth,MESH:D047928,,SOD2,2.38,,26055944,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Birth,MESH:D047928,,TNF,2.38,,27748297,False
Diethylhexyl Phthalate,D004051,117-81-7,PREMATURE CHROMATID SEPARATION TRAIT,OMIM:176430,,BUB1B,3.73,176430,,False
Diethylhexyl Phthalate,D004051,117-81-7,PREMATURE OVARIAN FAILURE 11,OMIM:616946,,ERCC6,3.94,616946,,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Ovarian Failure 3,MESH:C563816,,FOXL2,4.19,608996,,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Ovarian Failure 5,MESH:C566921,,NOBOX,4.66,611548,,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Ovarian Failure 6,MESH:C567351,,FIGLA,4.73,612310,,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Ovarian Failure 7,MESH:C567838,,NR5A1,3.90,612964,,False
Diethylhexyl Phthalate,D004051,117-81-7,PREMATURE OVARIAN FAILURE 8,OMIM:615723,,STAG3,4.37,615723,,False
Diethylhexyl Phthalate,D004051,117-81-7,PREMATURE OVARIAN FAILURE 9,OMIM:615724,,HFM1,4.42,615724,,False
Diethylhexyl Phthalate,D004051,117-81-7,Premature Rupture of Fetal Membranes,MESH:D005322,,SERPINH1,3.35,610504,,False
Diethylhexyl Phthalate,D004051,117-81-7,Prenatal Exposure Delayed Effects,MESH:D011297,marker/mechanism,,,,14594632|20335514|21354252|21389346|22588786|22610992|22677342|23359474|23391632|25031359|25280772|25995009|26168342|26188368|26516888|27495896|27639664|28105114|28286118|28637469|28871463|29718165|30660623|31211961|32619501|34051340|34597818|35354077|36005737|36516674|38152552|39559191,False
Diethylhexyl Phthalate,D004051,117-81-7,Prenatal Exposure Delayed Effects,MESH:D011297,,A,16.85,,32937126,False
Diethylhexyl Phthalate,D004051,117-81-7,Prenatal Exposure Delayed Effects,MESH:D011297,,ADAM10,16.85,,32715474,False
Diethylhexyl Phthalate,D004051,117-81-7,Prenatal Exposure Delayed Effects,MESH:D011297,,ADORA1,16.85,,19092996,False
Diethylhexyl Phthalate,D004051,117-81-7,Prenatal Exposure Delayed Effects,MESH:D011297,,AGTR1B,16.85,,22728133,False
Diethylhexyl Phthalate,D004051,117-81-7,Prenatal Exposure Delayed Effects,MESH:D011297,,ATM,16.85,,21177254,False
Diethylhexyl Phthalate,D004051,117-81-7,Prenatal Exposure Delayed Effects,MESH:D011297,,BMP2,16.85,,29800642,False
Diethylhexyl Phthalate,D004051,117-81-7,Prenatal Exposure Delayed Effects,MESH:D011297,,CCN2,16.85,,21258935,False
Diethylhexyl Phthalate,D004051,117-81-7,Prenatal Exposure Delayed Effects,MESH:D011297,,CYP2D6,16.85,,15570195,False
Diethylhexyl Phthalate,D004051,117-81-7,Prenatal Exposure Delayed Effects,MESH:D011297,,FGF2,16.85,,19014962,False
Diethylhexyl Phthalate,D004051,117-81-7,Prenatal Exposure Delayed Effects,MESH:D011297,,FOSB,16.85,,26411935,False
Diethylhexyl Phthalate,D004051,117-81-7,Prenatal Exposure Delayed Effects,MESH:D011297,,MAOA,16.85,,22340208,False
Diethylhexyl Phthalate,D004051,117-81-7,Prenatal Exposure Delayed Effects,MESH:D011297,,MYOD1,16.85,,21258934,False
